label,sentence
11,"  2."
9,"Разбираться в SotA алгоритмах и статьях, анализировать, улучшать и имплементировать их;"
11,"  3."
5,"Алгоритмически уменьшать количество необходимых для высококачественной реконструкции средств (камер, света и т.д."
11,);
11,"  4."
9,Совместно работать с командами по Hardware и 3D моделированию над разработкой максимально доступного и качественного решения;
11,"  5."
9,"Решать много других интересных задач: убирать предметы одежды со скана, по одному выражению лица предсказывать другое, стилизовать 3D модели и т.д."
11,Что мы ожидаем:
11,"  1."
11,"Глубокое понимание и опыт в классическом CV (camera models, 3D reconstruction: MVS, photometric stereo);"
11,"  2."
5,"Сильная математическая подготовка (3D геометрия, теоретические и численные методы линала и оптимизации);"
11,"  3."
11,"Опыт с нейронными сетями (классификация, сегментация, распознавание лиц, автоэнкодеры, NVS);"
11,"  4."
11,Крепкие навыки Python; умение писать эффективный код (в т.ч.
11,с GPU ускорением);
11,"  5."
11,"Базовое понимание компьютерной графики (текстуры, карты нормалей, рендеринг), устройства камер и физики света;"
11,"  6."
11,Английский на уровне чтения и написания технических статей;
11,"  7."
11,"Будет плюсом, если умеешь писать на С++ или публиковал научные статьи по CV."
17,Что мы предлагаем:
9,"  a. Вызывающие задачи, заряженная интересная команда;"
3,"  b. Можешь одним из первых получить своего фотореалистичного цифрового двойника:) ;"
9,"  c. Можешь напрямую влиять на развитие алгоритмов и продуктов;"
6,"  d. Full-time со свободным режимом работы;"
10,"  e. Уютный офис у м. Ленинский Проспект и Площадь Гагарина (10 мин пешком) -- недалеко Нескучный сад, Москва-река;"
12,"  f. Вилка: 160-240к на руки."
15,"Если интересно, пишите на @efimboeru."
7,Должность: Senior Node.js Developer
10,"Город и адрес офиса: Москва/Новосибирск, м. Речной Вокзал"
6,Формат работы: Офис/Удаленка
13,Занятость: Полная
12,Зарплатная вилка: от 180к до 250к на руки
4,Описание вакансии: Мы дружная и профессиональная небольшая команда!
17,Приглашаем Senior Node.js удаленно или в офис в Новосибирске.
4,Наша основная специализация: Профессиональный мониторинг и обнаружение мошенничества в интернет-рекламе.
14,"Осуществляем независимый фрод-мониторинг, определяем уязвимости сайта и защищаем от недобросовестных веб-мастеров."
11,"Наш стек: Node.JS, Vue, GraphQl, Jest, Redis, Clickhouse, PostgreSQL, Docker."
3,Название компании: Admon https://admon.ai/
1,Контакты: hr@admon.pro ( + vk@admon.ai)
7,Должность: Middle/Senior Front-end developer (React)
10,"Город и адрес офиса: Сейчас мы работаем полностью удаленно, но в следующем году рассматриваем вариант возвращения в офис (Москва, Люксембург);"
13,Занятость: Полная
12,Зарплатная вилка: от 150 000 до 250 000 руб.
20,на руки
4,Описание вакансии: Мы международная компания сфокусированная на инвестиционном блоке.
9,Занимаемся финансированием и развитием как внешних так и внутренних проектов.
4,"Один из наших проектов - международная образовательная платформа, в рамках которой мы тестируем множество интересных гипотез и ставим крайне амбициозные задачи."
4,"Сейчас мы хотим усилить команду проекта и ищем опытного back-end разработчика, который знает, что такое приоритеты и хочет найти проект с которым он будет вместе расти и развиваться до главы разработки."
9,В Ваши задачи будет входить:
11,Разработка сложных интерактивных интерфейсов на JS и с использованием React
5,Постоянная оптимизация под поступившие пользовательские фидбеки
11,Мы приветствуем разный опыт и обозначаем наши фокусы:
11,Коммерческий опыт разработки в проектах где основным продуктом являлось Digital решение;
11,Хорошее знание и опыт работы с React + Redux;
11,Уверенное знание нативного JS;
11,"СSS3, HTML5, опыт responsive/adaptive вёрстки"
11,Умение работать с SASS/SCSS/Styled Components;
11,"ES5/6, опыт работы с Webpack и Babel;"
11,Знание особенностей разных браузеров;
16,Желание учиться новым технологиям и применять их;
11,"Знание английского на уровне, как минимум, чтения документации;"
9,Владение системами контроля версий (мы используем GitHub);
11,Умение работать с Material;
11,Профильное техническое или математическое образование;
3,Название компании: KRK Group
1,"Контакты: либо личка, либо https://hh.ru/vacancy/40838267"
7,Должность: Middle/Senior Back-end developer
10,"Город и адрес офиса: Сейчас мы работаем полностью удаленно, но в следующем году рассматриваем вариант возвращения в офис (Москва, Люксембург);"
13,Занятость: Полная
12,Зарплатная вилка: от 150 000 до 250 000 руб.
20,на руки
4,Описание вакансии: Мы международная компания сфокусированная на инвестиционном блоке.
9,Занимаемся финансированием и развитием как внешних так и внутренних проектов.
4,"Один из наших проектов - международная образовательная платформа, в рамках которой мы тестируем множество интересных гипотез и ставим крайне амбициозные задачи."
4,"Сейчас мы хотим усилить команду проекта и ищем опытного back-end разработчика, который знает, что такое приоритеты и хочет найти проект с которым он будет вместе расти и развиваться до главы разработки."
11,Коммерческий опыт разработки в проектах где основным продуктом являлось Digital решение;
11,Хорошее знание и опыт работы с Python/Django;
11,"Умение работать с SQL, в перспективе планируем GraphQL;"
16,Желание учиться новым технологиям и применять их;
11,"Знание английского на уровне, как минимум, чтения документации;"
9,Владение системами контроля версий (мы используем GitHub);
11,Профильное техническое или математическое образование;
3,Название компании: KRK Group
1,"Контакты: либо личка, либо https://hh.ru/vacancy/40838267"
0,Всем привет.
12,"Друг из Яндекса попросил скинуть позицию, они уже пару месяцев не могут найти хорошего кандидата на ds позицию."
11,****************
7,Вакансия: ML-инженер (middle)
3,Компания: Яндекс
10,"Расположение: Москва, Санкт-Петербург (пока удаленно)"
12,Вилка: 130-230 тыс.
11,руб.
12,net + премии + опционы
4,"Мы ищем ML-инженера, который поможет сделать сервисы объявлений Яндекса (Авто.ру, Яндекс.Недвижимость, Яндекс.Объявления) ещё лучше и умнее."
4,"Наша команда отвечает за всё машинное обучение в сервисах, что позволяет делать проекты в разных областях: классическом машинном обучении (например оценить стоимость автомобиля), NLP, ранжировании, рекомендациях."
5,"Бизнес направления растет активно, ему постоянно нужна помощь, поэтому модели и сервисы нужно внедрять быстро, от задумки до пользовательского продукта проходит мало времени."
9,"Ну а если где-то есть неэффективность в процессах и ML может пригодиться, сами доходим до продактов/разработчиков и сообща наносим пользу."
5,Что нужно будет делать:
9,"* анализировать данные с помощью различных инструментов и в разных источниках (Яндексовый Map-Reduce, СlickHouse);"
9,* строить пайплайны обучения и оценки ML-моделей;
7,* взаимодействовать со смежными командами аналитиков и разработчиков;
9,* внедрять ML-модели в продакшн на базе микросервисов.
11,"Мы ждем, что вы:"
11,"* разрабатывали на Python, работали с NumPy, pandas;"
11,"* имеете опыт анализа данных, создавали и внедряли ML-модели в разных областях;"
17,* готовы предлагать идеи и самостоятельно их реализовывать;
9,* знакомы с алгоритмами и структурами данных;
11,"* хорошо знаете какой-нибудь диалект SQL, работали с базами данных."
11,"Будет плюсом, если вы:"
9,"* знаете особенности распределенных вычислений, архитектуры данных и методов их обработки;"
11,"* разрабатывали на Java, Scala или C++."
17,Что предлагаем:
17,"* по итогам ревью могут выдаваться опционы, которые сильно увеличивают совокупный доход"
10,"* офис в Москве на Павелецкой (БЦ ""Аврора"") или в Питере в БЦ Бенуа;"
17,* ипотечные программы;
11,* компенсация питания;
17,* расширенная программа ДМС: оплата 80% стоимости ДМС для супругов и детей;
17,"* спортзал, тренажерный зал, йога в офисе (когда жизнь вернется в стабильное русло);"
6,* гибкий график.
1,Контакты:
11,- присылать резюме можно сюда: https://yandex.ru/jobs/vacancies/analytics/ml_eng_vertical/
0,- вопросы задавайте в личку в телеграме: http://t.me/VladimirGorovoy
7,"Инвестиционный аналитик в компанию Baring Vostok Capital Partners, лидер в области прямых инвестиций в РФ"
9,Фонды Бэринг Восток специализируются на инвестициях в России и других странах СНГ.
4,"Долгосрочными инвесторами Бэринг Восток являются пенсионные и университетские фонды США, Западной Европы и Азии."
4,"С 1994 года фонды Бэринг Восток инвестировали более $3 млрд в 80 проектов, среди которых ряд таких компаний, как: Яндекс, Avito, Озон, 1-C, ЦФТ, SkyEng, Тinkoff, Carprice, Profi.ru, ВкусВилл, Каспи Банк и многие другие."
9,Основные задачи аналитика:
17,∙ Исследование привлекательных для инвестирования отраслей с повышенным потенциалом роста
17,∙ Поиск компаний – потенциальных лидеров в этих отраслях
3,∙ Сбор данных по компаниям
3,∙ Сравнение компаний с мировыми аналогами
11,∙ Построение финансовых моделей
9,∙ Сравнение трендов в российских отраслях и трендов в отраслях других странах
3,∙ Анализ отчетности публичных компаний
11,Основные требования :
1,∙ Интерес к аналитической и инвестиционной деятельности
11,∙ Свободное владение устным и письменным английским языком
11,∙ Понимание бухгалтерского учета
11,∙ Навыки построения финансовых моделей
11,"∙ Выпускник МФТИ, наличие CFA является +"
11,"∙ Опыт работы, не менее 3 лет, полученный в инвестиционных компаниях, инвестиционных банках, управляющих компаниях, является обязательным, связанный с индустрией ТМТ++"
6,Работа full-time в БЦ Белые сады (м. Белорусская).
17,В настоящий момент сочетание удаленной работы с работой в офисе.
12,Зарплата от 250 тыс рублей в зависимости от опыта.
14,Резюме можно направлять Юлии Войтюк (yvoytyuk@bvcp.ru)
0,Привет!
0,Мы в in3D ищем стажера.
12,Вилка: до 80к
15,"Длительность: 3 месяца, если друг другу понравимся есть опция остаться в штате."
6,Удаленка
5,"Кто мы: сделали приложение, с помощью которого любой человек может сделать свой 3D скан и сейчас делаем виртуальную примерочную -- примеряем шмотки на 3Д сканы людей."
11,Видео
9,Какие есть задачи:
9," - куча задач по комптьютерному зрению — сегментация, детекция, ..."
9," - креативные задачи, где особо и литературы нет, например,  симуляция одежды с помощью нейросетей"
9,- задачи про авторигинг тела и лица (на нейросетях и без них)
9,- задачи по 3д сканированию лица и головы
9,"- задачи на попрогать в Unity или Unreal, или на каком-нибудь Three.JS под WebGL"
11,"В общем задачки по ml, dl, компьютерной 3D графики."
11,Можно писать мне или @dulyanov
7,Middle / Senior Data Scientist в OZON
10,Москва (офис в Москва-сити) / Санкт-Петербург.
6,Сейчас удаленка
12,"150-350K gross, стоки на синьор позициях"
4,Ищем человека в команду DS внутри отдела Поиска.
9,"На нас все задачи, связанные с ml в поиске, основная - ранжирования выдачи."
9,Текущий стек технологий:
11,"xgb, lgbm, pytorch, hadoop(PySpark, Yarn, Hive, HDFS), clickhouse, airflow"
9,Задачи:
9,▪️Создание метрик и пайплайна оффлайн-оценивания моделей ранжирования; предсказание результатов АБ теста
9,"▪️Ресерч и проверка гипотез в ранжировании оффлайн/онлайн: unbiased learning to rank, разработка таргетов, multiobjective ranking, ранжирование сетками, feature engineering, ..."
5,▪️Query rewriting и Named Entity Recognition
4,▪️Персонализация выдачи для пользователей
9,▪️Улучшение архитектуры подготовки фичей и пр.
11,для ускорения времени доставки до юзеров
11,Что мы ожидаем:
11,▪️Хорошее знание Python
11,▪️Опыт решения production DS задач.
11,Плюсом будет опыт с задачами ранжирования или рекомендаций
9,"▪️Наличие фундаментальной математической базы, алгоритмы"
0,Пишите в личку.
7,Аналитик marketplace efficiency в Сбермаркет
10,"Москва, Третьяковская + удаленка"
12,вилка: 150-200к
11,Кто мы?
9,СберМаркет – сервис по доставке продуктов из супермаркетов.
5,"Мы помогаем людям освободить время под что-то более важное, чем очереди в магазинах."
5,Что нужно делать
9,- Не бояться много исследовать и моделировать различные процессы
9,"- Лидировать создание новых механизмов, позволяющих повышать эффективность"
4,- Самостоятельно выдвигать и проверять гипотезы (даем очень большую свободу и большую поддержку)
17,"- Вместе с командами маркетинга, операций и финансов искать точки роста бизнеса"
9,- Активно общаться с коллегами по экосистеме в поисках самых лучших практик
15,- Но самое главное – нужно приносить пользу бизнесу
11,Чего ждем от кандидата
11,- Уверенные знания SQL/Python и желание их применять
4,- Большой уровень автономности и самостоятельности
15,"- Занудство, чтобы докапываться до самой сути проблем"
11,"- Желание постоянно ставить под сомнение существующую систему и размышлять об идеальном будущем, которое обязательно станет нашим настоящим :)"
19,Откликаться тут: https://airtable.com/shrYSEBes7fBQqe1w
19,По ссылке есть и другие вакансии :)
7,Продуктовый аналитик в Osome
9,"Osome – это сервис для предпринимателей, который помогает решать рутинные задачи типа регистрации компаний, документооборота и сдачи отчётности."
4,В нашей команде порядка 150 человек в пяти странах.
5,"Сейчас обслуживаем клиентов в Великобритании, Сингапуре, Гонконге."
11,→ Детали
6,"Формат работы: удаленка, есть коворкинг в Москве"
13,Занятость: полная
10,"Город и адрес офиса: Москва, м.Менделеевская, коворкинг Work'n'Soda"
12,"Зарплатная вилка: от $2,000 до $3,000 на руки"
5,→ Что нужно делать
4,"Аналитик будет помогать продуктовым командам принимать правильные решения и проверять гипотезы, основываясь на данных."
9,"Сначала реактивно, в ответ на запросы типа «как изменилось поведение мобильных юзеров после того, как мы выкатили вон ту фичу?»."
11,"А потом и проактивно: «ребята, смотрите, если пользователь добавил документ в первый день, вероятность конверсии утраивается»."
11,→ Что надо уметь
11,- Уметь говорить и писать на английском языке на уровне не ниже upper intermediate
9,"- Уметь декомпозировать абстрактные бизнес-задачи типа «как увеличить продажи» на измеримые показатели, разбираться в бизнес-процессах, понятно рассказывать окружающим о результатах анализа"
11,"- Знать SQL, уметь анализировать данные с помощью Python, R, Гугл-таблиц или Экселя."
11,"Полезно уметь работать с гугл аналитикой, амплитудой"
9,"- Уметь докапываться до сути поставленной задачи и находить её решение оптимальным способом, а не просто дать набор данных, которые попросил менеджер продукта."
1,Если вы нашли ответ на вопрос быстрее и менее затратным способом – вы молодец
11,→ Куда писать
1,"Если заинтересовала вакансия, пишите на work@osome.com или мне в лс"
7,Должность: IOS разработчик
10,"Город: Москва, Санкт-Петербург, Нижний-Новгород, Казань, Екатеринбург"
6,Формат работы: удаленно
12,Зарплатная вилка: 100к – 250к
4,Ищем человека в команду Геймификации.
9,Мы занимаемся внедрением игровых и социальных механик в продукты Tinkoff.
17,"Тестируем самые смелые небанковские идеи, чтобы полностью поменять представление о финтехе."
15,Атмосфера стартапа внутри большой компании.
11,Требования
11,"•  Уверенное знание iOS SDK, Xcode, Objective-C, Swift;"
11,"•  Умение работать с системой контроля версий git - console, IDE, web (Stash);"
11,•  Английский язык на уровне понимания технической литературы;
11,"•  Опыт разработки приложений, использующих сетевое взаимодействие;"
11,•  Понимание интеграции клиентского приложения в существующую систему;
11,"•  Знание ООП, паттернов проектирования ПО;"
11,Существенный плюс:
11,•  Наличие завершённых проектов в магазинах приложений;
11,•  Понимание в разработке пользовательского интерфейса;
11,•  Опыт code-review (контроль качества кода);
11,"•  Опыт разработки серверных приложений (Java, Scala, Python);"
11,"•  Опыт работы с БД (Oracle, SQLite);"
11,•  Опыт разработки bash/Unix shell-скриптов;
11,•  Понимание проектного подхода.
3,Компания: Tinkoff
12,В зависимости от города дополнительные бонусы и компенсации
1,Контакты: резюме кидайте сюда - @EgorKelmyashkin
7,Аналитик в венчурном фонде Runa Capital
17,"Runa — это глобальный венчурный фонд ($420M+), cозданный в 2010 физтехами - основателями ИТ-компаний Paralells и Acronis."
4,"Мы инвестируем в Европе и США в ИТ-стартапы и ищем аналитика, который присоединится к нашей команде."
4,"Среди наших инвестиций: Nginx, MariaDB, Brainly, Lingualeo, Дневник, etc."
11,"Идеальный кандидат знает английский (B2 и выше), проактивен и любопытен по жизни, получает огромное удовольствие от работы с ИТ-стартапами."
11,"Он может как анализировать технологии и рынки, так и эффективно работать с другими людьми: коллегами, предпринимателями, инвесторами и т.д."
5,"Аналитик участвует во всех бизнес-процессах фонда: поиск стартапов, анализ компаний, переговоры с предпринимателями, развитие портфеля, исследования рынка, операции фонда и т.д."
7,"У нас уже бывало, когда associate становился партнером, а junior analyst - инвестиционным директором."
7,"Мы хотим найти аналитика, который в перспективе мог бы стать партнером фонда."
11,Работать нужно full-time в WeWork White Square (м. Белорусская) и онлайн.
17,"Зарплата на старте — 50-150К, но реальных ограничений нет."
11,"Все зависит от скиллов, активности и желания нести ответственность."
10,"У нас небольшая команда, работающая из 4 городов (Москва, Берлин, Лондон, Пало-Альто) без корпоративной бюрократии, которая по культуре ближе к стартапу, чем к финансовой организации."
15,Интересно?
11,Заполните анкету: https://runacap.com/join-us/
1,"Ну и как физтех буду рад откровенно ответить физтехам на любые вопросы про карьеру в VC в этом чате, пишите 🙂"
7,Продуктовый аналитик в Qlean
4,"Qlean — платформа, которая помогает не думать про домашние дела."
15,"Наши направления: уборка квартир, стирка и химчистка, хранение вещей и переезды, красота."
4,"Стратегия команды на ближайший год: объединить все продукты в экосистему на базе сервисной платформы с общими инструментами для авторизации, биллинга, аналитики и витрины -> построить первый суперапп в сфере home & local services в России."
9,"Благодаря этому мы сможем быстро запускать новые направления, а пользователям не нужно будет тратить время на взаимодействие с разными интерфейсами."
9,Какие типы задач будут?
11,1.
9,Аналитика в рамках запуска новой фичи/эксперимента.
11,Продумать логику запуска вместе с продактом ⇒ Проанализировать результаты запуска.
11,2.
7,Аналитика по процессу/продукту в целом.
9,"Понять, какие метрики нужны для «мониторинга здоровья» процесса/продукта ⇒ Настроить дашборд."
11,3.
5,Исследования.
9,"Составить список идей, которые помогут прокачать желаемую метрику ⇒ Приоритизировать их."
11,4.
11,Прогнозирование.
9,"Придумать, что должно быть в модели прогнозирования ⇒ Разработать прогнозную модель/отчет."
11,Наш идеальный кандидат
11,- Опыт работы в роли аналитика от 1 года.
11,"- Мастер SQL, любит данные и умеет находить в них пользу."
11,- Разбирается в математической статистике и теории вероятностей.
4,- Умеет структурно мыслить и доносить свои идеи команде.
9,"- Мыслит продуктово: может декомпозировать ключевую метрику и определить, через что можно повлиять на нее; понимает, где нужно сделать когортный анализ, а где просто посмотреть общую динамику; может принимать решения на основе данных."
17,"- Понимает, что каждое его решение имеет прямой эффект на бизнес, и не боится брать эту ответственность на себя."
12,З/п: от 100 до 200 тыс.
11,рублей (зависит от опыта)
10,"Москва, метро Савеловская"
6,Full time
17,"Cейчас удаленка, в будущем офис с возможностью пару дней работать из дома"
0,Подробнее о вакансии
11,https://www.notion.so/Product-Analyst-f129eff39a5c47b5afb2c5b1b09267d6
1,Пишите мне @lena_deshina или @darya_232
7,Аналитик данных в BestDoctor
5,"BestDoctor — медицинская компания, которая разрабатывает страховые и сервисные продукты для бизнеса и людей, на основе IT-технологий."
4,"Сейчас мы расширяем нашу команду и ищем аналитика, который с помощью магии данных будет помогать компании принимать взвешенные Data-driven решения."
9,Тебе предстоит:
9,"- Разработать подход к анализу и представлению данных, а также заниматься его совершенствованием;"
7,"- Проводить регулярную аналитику, строить дэшборды по:"
9,"     данным о предоставлении медицинских услуг пациентам"
11,"     основным сервисным показателям"
9,"     поведении пользователей в мобильном приложении"
4,"     метрикам удовлетворенности пользователей"
17,"- И автоматизировать вот это вот все, конечно;"
11,- Визуализировать полученные результаты
9,- Вместе с командой проверять гипотез для роста ключевых метрик продукта
9,"- Проводить исследования по поиску проблем или изменений, которые наибольшим образом влияют на метрики компании"
4,"- Тесно взаимодействовать с отделом разработки, Data engineering и другими отделами нашей команды."
9,"У тебя точно получится, если ты:"
11,"- Обладаешь аналитическим складом ума (логика, статистика и тд), высокой скоростью работы и обучаемостью, структурно мыслишь;"
11,- Ты отлично знаешь Excel и SQL и базово знаком с python (и/или готов изучить его);
11,- Круто если ты разбираешься в Tableau и умеешь строить дэшборды;
11,"- Знаешь основные методы сбора, оценки и анализа информации."
9,"- Используешь методы работы со статистикой для анализа, прогнозов, выводов, рекомендаций."
4,Больше о нашей команде и планах на будущее можно посмотреть тут: https://www.notion.so/bestdoctor/BestDoctor-56a1ee95cbf04d9db19b54761d60209a
12,ЗП: 90 000 - 140 000 net
14,Пишите в ЛС @severurr либо m.kerimova@bestdoctor.ru
11,+79818053826
7,"Должность: ML-разработчик, 15-17 грейд, мидл-сеньор"
3,Компания: Яндекс
10,"Город: Москва, Парк культуры"
13,Занятость: полная
12,"Вилка: 140-250 gross + сайнап, премии и опционы"
19,Ссылка: https://yandex.ru/jobs/vacancies/dev/ml_dev
4,"В небольшую (3 человека) и уютную команду, в которой я работаю, очень ищутся люди на позицию ML-разработчика."
9,Занимаемся realtime нейросетями для задач рекламы (сейчас еще и поиска).
9,Придумываем архитектуры и фичи -> обучаем модели -> выкатываем эксперименты на пользователей -> катим в прод -> зарабатываем кучу денег.
9,"Разрабатываем на питоне и пайторче, без яндексовских велосипедов(почти)."
9,"Возможно для кого-то будет плюсом то, что у нас нет менеджеров, мы сами занимаемся распределением задач, делаем то, что считаем нужным и интересным."
9,"У нас много задач, в которых можно брать ответственность на себя, доводить до прода, получать профит в деньгах, счастье для пользователей и плюшки для себя на ревью."
9,Задачи:
9,- уменьшение задержки realtime моделей
9,- внедрение новых моделей и улучшение существущих
9,- обучение realtime моделей для различных прогнозаторов
4,- инкрементально дообучаемые модели на истории действий пользователя
9,- сделать одну рекламную end-to-end модель знающую про все
11,Ожидается:
11,"- Знание python, желательно, но не обязательно опыт с asyncio"
11,- Опыт работы с каким-либо фреймворком для DL
11,"- Знание основ ML, опыт обучения нейросетей, если использовали их в проде, то вообще супер"
17,Условия:
13,"- Сейчас работаем в смешанном режиме, можно удаленно, офис - Красная Роза"
17,- ДМС
11,- Деньги на бейджике на еду
1,"С вопросами можно ко мне @yaPhilya, пореферю для ускорения процесса"
7,Аналитик данных в BestDoctor
5,"BestDoctor — медицинская компания, которая разрабатывает страховые и сервисные продукты для бизнеса и людей, на основе IT-технологий."
4,"Сейчас мы расширяем нашу команду и ищем аналитика, который с помощью магии данных будет помогать компании принимать взвешенные Data-driven решения."
9,Тебе предстоит:
9,"- Разработать подход к анализу и представлению данных, а также заниматься его совершенствованием;"
7,"- Проводить регулярную аналитику, строить дэшборды по:"
9,"     данным о предоставлении медицинских услуг пациентам"
11,"     основным сервисным показателям"
9,"     поведении пользователей в мобильном приложении"
4,"     метрикам удовлетворенности пользователей"
17,"- И автоматизировать вот это вот все, конечно;"
11,- Визуализировать полученные результаты
9,- Вместе с командой проверять гипотез для роста ключевых метрик продукта
9,"- Проводить исследования по поиску проблем или изменений, которые наибольшим образом влияют на метрики компании"
4,"- Тесно взаимодействовать с отделом разработки, Data engineering и другими отделами нашей команды."
9,"У тебя точно получится, если ты:"
11,"- Обладаешь аналитическим складом ума (логика, статистика и тд), высокой скоростью работы и обучаемостью, структурно мыслишь;"
11,- Ты отлично знаешь Excel и SQL и базово знаком с python (и/или готов изучить его);
11,- Круто если ты разбираешься в Tableau и умеешь строить дэшборды;
11,"- Знаешь основные методы сбора, оценки и анализа информации."
9,"- Используешь методы работы со статистикой для анализа, прогнозов, выводов, рекомендаций."
4,Больше о нашей команде и планах на будущее можно посмотреть тут: https://www.notion.so/bestdoctor/BestDoctor-56a1ee95cbf04d9db19b54761d60209a
12,ЗП: 90 000 - 140 000 net
14,Пишите в ЛС @severurr либо m.kerimova@bestdoctor.ru
11,+79818053826
7,Должность: Аналитик (Junior+/начинающий Middle)
10,"Город: Москва, м.Полежаевская"
6,Формат работы: удаленка/частичная удаленка/офис
13,Занятость: полная занятость
12,Зарплатная вилка: от 70 до 110к gross
4,Описание вакансии:
9,"— Проектирование, разработка, анализ и автоматизация reporting pipelines (от сбора данных до визуализации);"
4,"— Создание отчетности в SAP BO, Power BI;"
9,— Сбор и описание бизнес требований к разработке хранилища данных (DWH);
9,— Системный анализ существующих структур данных;
11,— Ad hoc отчетность.
11,Ожидаем:
11,— Опыт в аналитике от 1-2-х лет;
9,— Понимание архитектуры аналитических хранилищ данных;
11,— Хорошее знание SQL;
11,— Опыт работы с одной из промышленных СУБД (предпочтителен Oracle);
11,"— Опыт создания, настройки и автоматизации отчетности (Tableau, Power BI)."
11,"Ребята часто используют Python и библиотеки, опыт с Python или R - как большой плюс."
3,Название компании: Lamoda
1,Контакты: резюме сюда - @bydardi или на почту darya.kamochkina@lamoda.ru
7,Должность: специалист по направлению Data Science
10,"Город: Москва, м. Баррикадная"
6,Формат работы: по договоренности
13,Занятость: полная занятость
12,Зарплатная вилка: от 80к до 150к
4,Описание вакансии:
0,Всем привет)
11,Знакомые ищут себе в команду человека со знанием R. Cсылка на вакансию: https://hh.ru/vacancy/40500947
16,Используемые технологии:
16,"— Основной стек: R, ClickHouse, Shiny;"
11,"— Дополнительный стек: bash, Python, Go;"
11,"— Web: css, чистый js, react;"
11,"— БД: Oracle, Postgre, MySQL, MS SQL;"
11,— DevOps: *nix + Docker + ShinyProxy + AWX.
4,Какого человека ищут в команду:
11,— опыт в используемых технологиях  от 1-2 лет;
11,— хорошее знание tidyverse/data.table;
11,— статистика и линейная алгебра в активе;
9,"— умение писать эффективный код (параллельные вычисления, оптимизация алгоритмов, знакомство с архитектурой HW и её влиянием на вычисления);"
